review_id,review_date,exp_date,sent_count,review_month,exp_month,review_body,Aspects,Sentiments,Opinion_Words,review_likes,author_loc,author_country,author_name
Taj_NEU_248,18-Oct-16,Nov-15,7,October,November,Really beautiful and alot larger then first thought . Needed more places where you could sit quietly and just take it all in . Was wonderful to see and admire and take it all in . However the cost was too much . We had Indian friends with us who got in for 35 rupee . We the foreigner paid 585 rupee . Hmmmmm .,,,,13,"Ballina, Australia",Australia,Rachel A
Taj_NEU_249,17-Oct-16,Oct-16,13,October,October,"The Taj is a stunning monument without doubt . But the visit timing is important . Avoid Indian summers like plague , from March to June - and if you are from a colder country , avoid all months other than Dec-Jan . These are the coldest months . Avoid public holidays and weekends to visit the Taj . The crowd is maddening and the queue system is almost unbearable . The white reflective marble is almost torturous on a summer day as you cannot look up and you can look down . Best time to visit is early morning around 6:30 or late evening after 4:00 pm but remember , you need good 2 hours to explore the place . Hiring a tour guide is a good idea , as s / he can explain the historic details and some nuances which are bound to be missed if you go alone . Read about the Taj and the history behind it a little before exploring the place . Taj also needs to be seen from the Mehtab Bagg , the other side of Taj across Yamuna river . That spot , though right across need to be visited separately due to the geography and accessibility . And that definitely has to be early morning or late evening .",,,,2,"Bengaluru, India",India,photomenon
Taj_NEU_250,16-Oct-16,Oct-16,2,October,October,"While visiting Taj its better if you hire a guide , he will save you the trouble of standing in long queues and will guide you from which gate to enter Taj , you can get a guide at Rs 300-350 appx , but be watchful they will take you to the so called handloom stores , do not buy anything from there you will get much better options outside at reasonable rates , be careful of your belongings . If it is holiday try to enter Taj as early as possible to avoid maddening rush .",,,,2,"Chandigarh, India",India,_tejinderahuja
Taj_NEU_251,15-Oct-16,Aug-16,3,October,August,"Looting in place by guides , photographers , shop keepers . Too long ques for enterance and it really stinks inside . Still ok if you are alone or a couple not that great for family .",,,,3,"Mumbai, India",India,Gaurav P
Taj_NEU_252,12-Oct-16,Oct-16,2,October,October,There should be online ticket booking for the tourists . There is no she would nor railing for the tourists struggling to get tickets .,,,,1,none,none,NeerajS1090
Taj_NEU_253,10-Oct-16,Sep-16,8,October,September,"Well it is a great monument through architectural point of view . Huge huge monument . But as a tourist I did not get to much as I expected . because travelling too far to this place and finding only a huge architecture and nothing inside . Omg , Poor management by the administration . No good water facility inside . One must carry water bottles with himself . it is a one time watch only .","monument,""architectural point of view"";tourist;place,architecture,inside;""management by administration"";""water facility"";""water bottles"";$","1,1;-1;-1,1,-1;-1;0;$","great,great;""not get to much"";$,huge,nothing;Poor;""No good"";""must carry"";$",0,none,none,Lee_D19767
Taj_NEU_254,8-Oct-16,Oct-16,5,October,October,My wife and daughter went here and were dropped by our hotel . Upon walking in we were greeted by a tour guide wanting to sell his services . We agreed after he said if we are not happy we need not pay . The guide was a bit demanding as he wanted to get us through and take us to a marble shop . Ultimately we paid 1000rupee and he did not try to hard to get more .,,,,43,"Darwin, Australia",Australia,Adam_Barnes
Taj_NEU_255,4-Oct-16,Apr-16,4,October,April,Obviously somewhere that you will want to visit if you are traveling in India . We went really early in the morning so it was comparatively quiet . We were bothered a lot less here than at other sites . Overall it was quite underwhelming but not something that you want to miss .,,,,86,"Dalbeattie, United Kingdom",United Kingdom,Tina L
Taj_NEU_256,30-Sep-16,Jul-16,3,September,July,I find the Taj Mahal a very overhyped landmark . it is beautiful but always overcrowded and there is nothing much to see . The interiors are quite beautifully done though .,,,,35,"Kolkata, India",India,hsinghi
Taj_NEU_257,28-Sep-16,Nov-15,3,September,November,I say it is average because once you enter the Taj all you do is walk around the first floor . You are not able to explore the Taj itself so I was disappointed with that . However the grounds and everything leading up to it is beautiful .,,,,6,"New York City, New York",United States of America,deebkny
Taj_NEU_258,28-Sep-16,Sep-16,7,September,September,"The Taj Mahal is on everyone's tick list for India so has to be visited . I do not know if it was the expectation that led me not feel the wow or the constant hounding of tour guides and photographers . Although a must see if you are in the area I was not overwhelmed . The best part for me was watching the eagles soaring over the dome as we watched over sunset . When you view the pictures you get a feeling of serenity which is not possible when on site . Signs for silence , respect and no photography are blatantly disregarded when in the tomb which again takes away from the experience . The Taj is a beautiful building but the most amazing I am not convinced , preferred the inspiration behind it in Humayans Tomb , Delhi .",,,,16,"Luton, United Kingdom",United Kingdom,thecaddy1976
Taj_NEU_259,28-Sep-16,Sep-16,6,September,September,"Go very early morning if during hot months - we went at 9.30 and it was far too hot and extremely challenging , also very crowded . We had a guide included with our tour , which was totally unnecessary and we would have enjoyed the experience more if we were alone to absorb the place at our own pace . Just read up on the history before you go and take in this amazing monument alone . Take your time while you are there as it is only single entry at 1,000 inr per person , includes a bottle of water and shoe covers ( look for the foreigner queue as this is much shorter ) . The walk from the gate is not far , so do not need a tuk-tuk unless you have walking issues . You only need to put the shoe covers on for the marble areas ( there are benches just before the stairs up to the building itself ) .",$;guide;monument;$;$;$,$;-1;1;$;$;$,"$;""totally unnecessary"";amazing;$;$;$",55,cotw,None,Weltenbummlers
